trim_bmt_bp_id,bmt_bp_id,bmt_vers,bmt_catg_cd,bmt_shrt_nm,bmt_bp_adnl_nm,bmt_cmpy_id,bmt_cntry_cd,bmt_place_desc,bmt_dflt_addr_srl,bmt_hldng_lmt,bmt_multpn_fctr,bmt_alrt_prcnt,bmt_crtn_authid,bmt_upd_authid,bmt_crtn_date,bmt_upd_date,bmt_crtn_tmstmp,bmt_upd_tmstmp,bmt_bp_prev_nm,bmt_cmpy_cin,bmt_cmpy_inc_date,bmt_sebi_reg_num,bmt_dp_id,bmt_pan,bmt_off_addr_1,bmt_off_addr_2,bmt_off_addr_3,bmt_off_city,bmt_off_state,bmt_off_country,bmt_off_pin_code,bmt_off_tel,bmt_off_fax_num,bmt_cor_addr_1,bmt_cor_addr_2,bmt_cor_addr_3,bmt_cor_city,bmt_cor_state,bmt_cor_country,bmt_cor_pin_code,bmt_cor_tel,bmt_cor_fax_num,bmt_cmp_offr_nm,bmt_cmp_offr_dsgn,bmt_cmp_offr_email,bmt_cmp_offr_tel,bmt_cmp_offr_fax,bmt_cmp_offr_mob,bmt_admn_nm,bmt_admn_dsgn,bmt_admn_email,bmt_admn_tel,bmt_admn_fax,bmt_admn_mob,bmt_cert_auth_nm,bmt_cert_num,bmt_cor_state_other,bmt_off_state_other,bmt_same_mkr_chkr_flag,bmt_bp_active,bmt_sebi_cert_exp_dt,bmt_billing_email_id,bmt_tan,bmt_gstn,bmt_sebi_cert_rgstrn_dt,rn,rfm_rta_id,rfm_fundcode,rfm_bp_id,rfm_fundname,rfm_funddesc,create tmstmp,Modify tmstmp,modify user,create user,rn-2
A0317,A0317   ,0,1,NOMURA FIXED INCOME SECURITIES PVT. LTD.,NOMURA FIXED INCOME SECURITIES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-10-07,2015-10-07,2015-10-07 11:50:19,2015-10-07 11:50:19,,U65910MH2007PTC168237,2007-02-28,INE231354635,        ,AABCL2833J,"CEEJAY HOUSE, LEVEL 11,","PLOT F, SHIVSAGAR ESTATE,","DR. ANNIE BESANT ROAD, WORLI",MUMBAI,19,85,400018,022-40374037,022-40374111,"CEEJAY HOUSE, LEVEL 11,","PLOT F, SHIVSAGAR ESTATE,","DR. ANNIE BESANT ROAD, WORLI",MUMBAI,19,85,400018,022-40374037,022-40374111,MS. JYOTI VINEET TANDON,DIRECTOR,dummy_mail@dummy.com,022-40374901,022-40374111,0,MR. SAMEER KAZI,VICE PRESIDENT,dummy_mail@dummy.com,022-40374412,022-40374111,0,,,,,,,,,,,,1,,,,,,,,,,
A0328,A0328   ,0,1,STEWART & MACKERTICH WEALTH MANAGEMENT LIMITED,STEWART & MACKERTICH WEALTH MANAGEMENT LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-10-07,2015-10-07,2015-10-07 11:57:07,2015-10-07 11:57:07,,U51109WB1993PLC060987,1993-12-08,IN-DP-24-2015,        ,AADCS7513E,"VAIBHAV, 5TH FLOOR,","4, LEE ROAD,",,KOLKATA,32,85,700020,033-30515400,033-22893401,"VAIBHAV, 5TH FLOOR,","4, LEE ROAD,",,KOLKATA,32,85,700020,033-30515400,033-22893401,MR. SUDIPTO DATTA,COMPLIANCE OFFIC,dummy_mail@dummy.com,033-30515404,033-22893401,0,MR. DEBASISH MONDAL,ASSOCIATE COMPLI,dummy_mail@dummy.com,033-30515439,033-22893401,0,,,,,,,,,,,,1,,,,,,,,,,
A0339,A0339   ,0,1,BIS CAPITAL INVESTMENT ADVISOR,BIS CAPITAL INVESTMENT ADVISOR,,1,,0,,,,SHEELAG ,SHEELAG ,2015-10-14,2015-10-14,2015-10-14 16:15:21,2015-10-14 16:15:21,,,,INA000003346,        ,BFLPP9443M,"504, THE MARK BUILDING,",SAKET SQUARE,,INDORE,18,85,452001,,,"504, THE MARK BUILDING,",SAKET SQUARE,,INDORE,18,85,452001,,,MR. HARIOM SHARAN PATEL,PROPRITOR,dummy_mail@dummy.com,8109010109,,0,MR. HARIOM SHARAN PATEL,PROPRITOR,dummy_mail@dummy.com,8109010109,,0,15,,,,,,,,,,,1,,,,,,,,,,
A0351,A0351   ,0,1,SRD COMMODITIES PVT. LTD.,SRD COMMODITIES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-11-05,2015-11-05,2015-11-05 12:40:21,2015-11-05 12:40:21,,U74999WB2006PTC108333,2006-02-28,MCX/TCM/CORP/1347,        ,AAJCS7274C,"MARTIN BURN HOUSE, 1ST FLOOR,","I.R.N. MUKHERJEE ROAD,","ROOM NO. 7A,",KOLKATA,32,85,700001,033-40234343,033-40234311,"MARTIN BURN HOUSE, 1ST FLOOR,","I.R.N. MUKHERJEE ROAD,","ROOM NO. 7A,",KOLKATA,32,85,700001,033-40234343,033-40234311,MR. MAHENDRA GUPTA,COMPLIANCE OFFIC,dummy_mail@dummy.com,033-40234338,033-40234311,0,MR.PAWAN KUMAR DAGA,DIRECTOR,dummy_mail@dummy.com,033-40234343,033-40234311,0,,,,,,,,,,,,1,,,,,,,,,,
A0362,A0362   ,0,1,RS WEALTH MANAGEMENT PVT. LTD.,RS WEALTH MANAGEMENT PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-11-16,2015-11-16,2015-11-16 10:48:18,2015-11-16 10:48:18,,U67190DL2013PTC251918,2013-05-10,INZ000009936,        ,AAGCR3951C,"6/41- BASEMENT,","MAIN ROAD, NEAR ROOP VATIKA,","OLD RAJINDER NAGAR,",DELHI,9,85,110060,011-47033197,9310683197,"6/41- BASEMENT,","MAIN ROAD, NEAR ROOP VATIKA,","OLD RAJINDER NAGAR,",DELHI,9,85,110060,011-47033197,9310683197,MS. NEETU ARORA,DIRECTOR,dummy_mail@dummy.com,011-47033197,,0,MR. PUNIT ARORA,DIRECTOR,dummy_mail@dummy.com,011-47033197,,0,15,,,,,,,,,,,1,,,,,,,,,,
A0373,A0373   ,0,1,GEOFIN COMTRADE LTD.,GEOFIN COMTRADE LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-11-16,2015-11-16,2015-11-16 10:53:30,2015-11-16 10:53:30,,U51909KL2008PLC031863,2008-11-12,MCX/TCM/CORP/1710,        ,AADCG3019R,"10TH FLOOR,GEOJIT BNP PARIBAS BUILDI","34/659-P, CIVIL, LINE ROAD,",PADIVATTOM,KOCHI,16,85,682024,0484-2901050,,"10TH FLOOR,GEOJIT BNP PARIBAS BUILDI","34/659-P, CIVIL, LINE ROAD,",PADIVATTOM,KOCHI,16,85,682024,0484-2901050,,MR. SIMON MATHEWS,COMPLIANCE OFFIC,dummy_mail@dummy.com,0484-2901057,,0,MR. SIMON MATHEWS,COMPLIANCE OFFIC,dummy_mail@dummy.com,0484-2901057,,0,,,,,,,,,,,,1,,,,,,,,,,
A0384,A0384   ,0,1,RBC COMMODITIES,RBC COMMODITIES,,1,,0,,,,SHEELAG ,SHEELAG ,2015-11-18,2015-11-18,2015-11-18 17:00:48,2015-11-18 17:00:48,,,2004-02-12,MCX/TCM/PART/0303,        ,AAHFR1283M,"28, PRAKASH APARTMENTS,","5, ANSARI ROAD,","DARYAGANJ,",NEW DELHI,9,85,110002,011-45737475,011-45737499,"28, PRAKASH APARTMENTS,","5, ANSARI ROAD,","DARYAGANJ,",NEW DELHI,9,85,110002,011-45737475,011-45737499,MR. RAJIV GUPTA,PARTNER,dummy_mail@dummy.com,011-45737475,011-45737499,0,MR. RAJIV GUPTA,PARTNER,dummy_mail@dummy.com,011-45737475,011-45737499,0,,,,,,,,,,,,1,,,,,,,,,,
A0395,A0395   ,0,1,AMRESH DILIP COMMODITIES PRIVATE LIMITED,AMRESH DILIP COMMODITIES PRIVATE LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-11-20,2015-11-20,2015-11-20 18:23:55,2015-11-20 18:23:55,,U51909DL200PTC139277,2005-08-03,NCDEX/TCM/CORP/0610,        ,AAFCA2986B,"609-610, GDITL NORTHEX TOWER,","NETAJI SUBHASH PLACE,","PITAMPURA,",DELHI,9,85,110034,011-27352446,011-27353439,"609-610, GDITL NORTHEX TOWER,","NETAJI SUBHASH PLACE,","PITAMPURA,",DELHI,9,85,110034,011-27352446,011-27353439,MR. SANJEEV KUMAR CHOUDHARY,COMPLIANCE OFFIC,dummy_mail@dummy.com,011-27352446,011-27353439,0,MR. JNNANENDRA DHAL,MANAGER,dummy_mail@dummy.com,011-27352446,011-27353439,0,,,,,,,,,,,,1,,,,,,,,,,
A0408,A0408   ,0,1,SUNFLOWER BROKING PRIVATE LIMITED,SUNFLOWER BROKING PRIVATE LIMITED,,1,,0,,,,NAZMEENS,NAZMEENS,2015-11-24,2015-11-24,2015-11-24 15:02:28,2015-11-24 15:02:28,,U65923GJ1988PTC011203,1988-09-09,INB011358638,        ,AAACN5165E,"5TH FLOOR, SUNFLOWER HOUSE,","NEAR BHAKTINAGAR CIRCLE, ","BHAKTI NAGAR, ",RAJKOT,11,85,360002,0281-2361935,0281-2361528,"5TH FLOOR, SUNFLOWER HOUSE,","NEAR BHAKTINAGAR CIRCLE, ","BHAKTI NAGAR, ",RAJKOT,11,85,360002,0281-2361935,0281-2361528,MR. MALAY R. BHOW,DIRECTOR,dummy_mail@dummy.com,079-40320311,,0,MR. SAMEER GADESHA,KYC HEAD,dummy_mail@dummy.com,8905359995,,0,15,,,,,,,,,,,1,,,,,,,,,,
A0419,A0419   ,0,1,HANSA AGROCOM PRIVATE LIMITED,HANSA AGROCOM PRIVATE LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-12-01,2015-12-01,2015-12-01 18:16:12,2015-12-01 18:16:12,,U01122RJ2009PTC030364,2009-11-27,NCDEX/TCM/CORP/0983,        ,AACCH2993Q,"F-261 - A,","BICHHWAL INDUSTRIAL AREA,",,BIKANER,27,85,334401,0151-2224600,,"F-261 - A,","BICHHWAL INDUSTRIAL AREA,",,BIKANER,27,85,334401,0151-2224600,,MR. AJIT BHANSALI,MANAGER,dummy_mail@dummy.com,7062723261,,0,MR AJIT BHANSALI,MANAGER,dummy_mail@dummy.com,7062723261,,0,15,,,,,,,,,,,1,,,,,,,,,,
A0420,A0420   ,0,1,THAKERSHI CHUNILAL PARIKH,THAKERSHI CHUNILAL PARIKH,,1,,0,,,,SHEELAG ,SHEELAG ,2015-12-02,2015-12-02,2015-12-02 10:37:18,2015-12-02 10:37:18,,,1995-10-20,NCDEX/TM/PART/0904,        ,AABFT9178K,"309, SHAAN, B/S SANYAS ASHRAM","B/H SAKARIV , OPP. TOWNHALL,","ELLISBRIDGE,",AHMEDABAD,11,85,380006,079-26579640,,"309, SHAAN, B/S SANYAS ASHRAM","B/H SAKARIV , OPP. TOWNHALL,","ELLISBRIDGE,",AHMEDABAD,11,85,380006,079-26579640,,MR. RIPAL RASHMIKANT PARIKH,PARTNER,dummy_mail@dummy.com,079-26579640,,0,MR. RIPAL RASHMIKANT PARIKH,PARTNER,dummy_mail@dummy.com,079-26579640,,0,,,,,,,,,,,,1,,,,,,,,,,
A0431,A0431   ,0,1,MANDOT SECURITIES PVT. LTD.,MANDOT SECURITIES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-12-02,2015-12-02,2015-12-02 10:43:48,2015-12-02 10:43:48,,U67120MP2014PTC033380,2014-11-05,INZ000007435,        ,AAJCM4432G,"217, SILVER SANCHORA CASTLE,","7, RNT MARG,",,INDORE,18,85,452001,0731-6620000,,"217, SILVER SANCHORA CASTLE,","7, RNT MARG,",,INDORE,18,85,452001,0731-6620000,,MR. RAJESH MANDOT,COMPLIANCE OFFIC,dummy_mail@dummy.com,0731-6620000,,0,MR. AMIT KUMAR JAIN,DIRECTOR,dummy_mail@dummy.com,0731-6620000,,0,,,,,,,,,,,,1,,,,,,,,,,
A0442,A0442   ,0,1,SATELLITE CORPORATE SERVICES PVT. LTD.,SATELLITE CORPORATE SERVICES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-12-03,2015-12-03,2015-12-03 17:39:58,2015-12-03 17:39:58,,U65990MH1994PTC077057,1994-03-11,INR000003639,        ,AAACS8886M,B-202 SONY APARTMENT,OPP. ST JUDE HIGH SCHOOL,"90 FEET ROAD, JARIMARI, SAKINAKA,",MUMBAI,19,85,400072,022-28520461,022-28511809,B-202 SONY APARTMENT,OPP. ST JUDE HIGH SCHOOL,"90 FEET ROAD, JARIMARI, SAKINAKA,",MUMBAI,19,85,400072,022-28520461,022-28511809,MR. MICHAEL MONTEIRO,DIRECTOR,dummy_mail@dummy.com,022-28520462,022-28511809,0,MR. MICHAEL MONTEIRO,DIRECTOR,dummy_mail@dummy.com,022-28520462,022-28511809,0,,,,,,,,,,,,1,,,,,,,,,,
A0453,A0453   ,0,1,EDELWEISS SECURITIES LIMITED,EDELWEISS SECURITIES LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-12-07,2015-12-07,2015-12-07 18:05:30,2015-12-07 18:05:30,,U67110AP1993PLC052266,1993-08-20,INB231193310,        ,AAACK3792N,"2ND FLOOR, MB TOWERS,","PLOT NO 5, ROAD NO 2, ","BANJARA HILLS, ",HYDERABAD,2,85,500034,,,"5TH FLOOR. OFF C.S.T ROAD,","KALINA,",,MUMBAI,19,85,400098,022-66233325,022-22864411,MR. PRAVIN BATHE,SENIOR VICE PRES,dummy_mail@dummy.com,022-40886008,022-22864411,0,MR. ATUL BENKE,DEPUTY VICE PRES,dummy_mail@dummy.com,022-66233325,022-22864411,0,,,,,,,,,,,,1,,,,,,,,,,
A0464,A0464   ,0,1,SUSHIL FINANCIAL SERVICES PVT. LTD.,SUSHIL FINANCIAL SERVICES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-12-11,2015-12-11,2015-12-11 11:07:58,2015-12-11 11:07:58,,U67120MH1991PTC063438,1991-10-01,IN-DP-CDSL-194-2002,        ,AAACS8454K,"12, HOMJI STREET,","FORT,",,MUMBAI,19,85,400001,022-4077800,022-40778006,"SAMBHAV CHAMBER,","6TH FLOOR, P.M. ROAD,",FORT,MUMBAI,19,85,400001,022-4077800,022-40778006,MR. SURESH NEMANI,VICE PRESIDENT,dummy_mail@dummy.com,022-40935000,,0,MR. DURGA M. MISHRA,VICE PRESIDENT,dummy_mail@dummy.com,022-40778000,022-40778006,0,,,,,,,,,,,,1,,,,,,,,,,
A0475,A0475   ,0,1,PERFECT RESEARCH ADVISORY SERVICES,PERFECT RESEARCH ADVISORY SERVICES,,1,,0,,,,SHEELAG ,SHEELAG ,2015-12-11,2015-12-11,2015-12-11 11:12:36,2015-12-11 11:12:36,,,2015-02-26,INA000003015,        ,AHZPJ5477C,"24, ANURAG NAGAR,","BEHIND PRESS COMPLEX,","A.B. ROAD,",INDORE,18,85,452001,,9826624099,"24, ANURAG NAGAR,","BEHIND PRESS COMPLEX,","A.B. ROAD,",INDORE,18,85,452001,9826624099,,MR. AMIT KUMAR JAIN,PROPRIETOR,dummy_mail@dummy.com,9826624099,,0,MR. AMIT KUMAR JAIN,PROPRIETOR,dummy_mail@dummy.com,9826624099,,0,15,,,,,,,,,,,1,,,,,,,,,,
A0486,A0486   ,0,1,CITADEL COMMOTRADE PVT. LTD.,CITADEL COMMOTRADE PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-12-14,2015-12-14,2015-12-14 17:24:32,2015-12-14 17:24:32,,074900WB2009PTC139739,2009-11-26,MCX/TCM/CORP/334,        ,AADCC8025B,"12, D, ",BANGUR AVENUE,,KOLKATA,32,85,700055,8981000440,,"12, D, ",BANGUR AVENUE,,KOLKATA,32,85,700055,8981000440,,MR. JOY PAL,COMPLIANCE OFFIC,dummy_mail@dummy.com,8981000440,,0,MR. JOY PAL,COMPLIANCE OFFIC,dummy_mail@dummy.com,8981000440,,0,15,,,,,,,,,,,1,,,,,,,,,,
A0497,A0497   ,0,1,SRI SHIRDI COMMODITY AND DERIVATIVES SERVICES PVT. LTD.,SRI SHIRDI COMMODITY AND DERIVATIVES SERVICES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-12-18,2015-12-18,2015-12-18 12:23:24,2015-12-18 12:23:24,,U51909TG2003PTC041979,2003-10-29,MCX/TCM/CORP/0265,        ,AAICS5533R,"104, JAYA ENCLAVE,","SAIBABA TEMPLE STREE,","DWARAKAPURI COLONY, PUNJAGUTTA",HYDERABAD,2,85,500082,040-23350791,0866-2570291,"27-20-40, 1ST FLOOR, ","MUSEUM ROAD,",GOVERNORPET,VIJAYAWADA,2,85,520002,0866-2570164,0866-2570291,MR. K HEMANTH KUMAR,DIRECTOR,dummy_mail@dummy.com,0866-2570164,,0,MR. K HEMANTH KUMAR,DIRECTOR,dummy_mail@dummy.com,0866-2570164,,0,,,,,,,,,,,,1,,,,,,,,,,
A0501,A0501   ,0,1,DHWAJA COMMODITY SERVICES PVT. LTD.,DHWAJA COMMODITY SERVICES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-12-29,2015-12-29,2015-12-29 16:23:53,2015-12-29 16:23:53,,U74992MH2006PTC165290,2006-10-30,MCX/TCM/CORP/1549,        ,AACCD4884G,"603, SANJAR ENCLAVE, S.V ROAD,","OPP. MILAP CINEMA,","KANDIVALI WEST,",MUMBAI,19,85,400067,022-42552700,022-42552728,"603, SANJAR ENCLAVE, S.V ROAD,","OPP. MILAP CINEMA,","KANDIVALI WEST,",MUMBAI,19,85,400067,022-42552700,022-42552728,MR. SIDDHARTH SHETH,COMPLIANCE OFFIC,dummy_mail@dummy.com,022-42552700,022-42552728,0,MR.SUBHASH AGARWAL,SENIOR OFFICER,dummy_mail@dummy.com,022-42552700,022-42552728,0,,,,,,,,,,,,1,,,,,,,,,,
A0512,A0512   ,1,1,5PAISA CAPITAL LIMITED,5PAISA CAPITAL LIMITED,,1,,0,,,,NAZMEENS,PRDNIR  ,2016-01-11,2016-01-11,2016-01-11 18:06:36,2016-03-09 17:17:44,,U67190TN2007PLC081895,2007-07-10,INZ000010231,        ,AABCI7142M,"143,",MGR ROAD,PERUNGUDI,CHENNAI,29,85,600096,044-43982500,044-43804002,"SOLARIS HUBTOWN, GROUND FLOOR,","OFFICE NO. 1, PROF. N.S. PHADKE MARG",ANDHERI (E),MUMBAI,19,85,400069,8976789767,,MR. DINESH TANWAR,AVP COMPLIANCE,dummy_mail@dummy.com,8976689766,,0,MR. BEEJISH PILLAI,ASSOCIATES VP,dummy_mail@dummy.com,61086402,,0,,,,,Y,,,,,,,1,,,,,,,,,,
A0523,A0523   ,2,1,STAR INDIA MARKET RESERCH,STAR INDIA MARKET RESERCH,,1,,0,,,,SHEELAG ,SHEELAG ,2016-02-10,2016-02-10,2016-02-10 17:49:44,2016-02-10 17:49:44,,,2015-07-26,INA000003627,        ,AJZPL7369K,"CORPORATE HOUSE, B.BLOCK,","307, 3RD FLOOR,",BESIDES CENTRAL MALL,INDORE,18,85,452001,9993554706,,"CORPORATE HOUSE, B.BLOCK,","307, 3RD FLOOR,",BESIDES CENTRAL MALL,INDORE,18,85,452001,9993554706,,MR. AMBUJ JAIN,COMPLIANCE OFFIC,dummy_mail@dummy.com,8871231000,,0,MR. AMBUJ JAIN,COMPLIANCE OFFIC,dummy_mail@dummy.com,8871231000,,0,,,,,,,,,,,,1,,,,,,,,,,
A0534,A0534   ,1,1,KNA SHARE BROKERS PVT LTD.,KNA SHARE BROKERS PVT LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2016-02-12,2016-02-12,2016-02-12 11:05:33,2016-02-12 11:05:33,,U67120WB2004PTC098245,2004-04-01,INB231419335,        ,AACCK3660M,"405, TODI CHAMBERS,","2, LAL BAZAR STREET,",,KOLKATA,32,85,700001,033-22301216,033-22301136,"405, TODI CHAMBERS,","2, LAL BAZAR STREET,",,KOLKATA,32,85,700001,033-22301216,033-22301136,MR. NAVIN AGARWAL,DIRECTOR,dummy_mail@dummy.com,033-22301216,033-22301136,0,MR. SUNNY JAIN,MANAGER,dummy_mail@dummy.com,033-22301216,033-22301136,0,,,,,,,,,,,,1,,,,,,,,,,
A0545,A0545   ,1,1,WEALTHTIGER INVESTMENT ADVISORS PVT.LTD.,WEALTHTIGER INVESTMENT ADVISORS PVT.LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2016-02-12,2016-02-12,2016-02-12 12:08:41,2016-02-12 12:08:41,,,2015-08-11,INA000004138,        ,AABCW6809J,"LODHA-I THINK TECHO CAMPUS,","BETA,10TH FLR,OPP. CROMPTON GREAVES,",NEAR KANJURMARG STATION (EAST),MUMBAI,19,85,400042,022-61150000,022-67481899,"LODHA-I THINK TECHO CAMPUS,","BETA,10TH FLR,OPP. CROMPTON GREAVES,",NEAR KANJURMARG STATION (EAST),MUMBAI,19,85,400042,022-61150000,022-67481899,MRS. NAMITA GODBOLE,AVP-COMPLIANCE,dummy_mail@dummy.com,022-66150000,022-67481899,0,MRS. JASON CUTINHA ,SENIOR MANAGER,dummy_mail@dummy.com,022-61150000,022-67481899,0,,,,,,,,,,,,1,,,,,,,,,,
A0556,A0556   ,1,1,M/S ARTHAM CAPITAL PRIVATE LIMITED.,M/S ARTHAM CAPITAL PRIVATE LIMITED.,,1,,0,,,,SHEELAG ,SHEELAG ,2016-02-15,2016-02-15,2016-02-15 16:57:44,2016-02-15 16:57:44,,U67120KA2014PTC077057,2014-11-05,INZ000005132,        ,AANCA0122F,"1047/8A,2ND MAIN,","5TH CROSS,","VIDYARANYAPURAM,",MYSORE,15,85,570008,0821-2527045,0821-2527034,"1047/8A,2ND MAIN,","5TH CROSS,","VIDYARANYAPURAM,",MYSORE,15,85,570008,0821-2527045,0821-2527034,MR. S.S. MURTHY,DIRECTOR,dummy_mail@dummy.com,0821-2527045,0821-2527034,0,MR. S.S. MURTHY,DIRECTOR,dummy_mail@dummy.com,0821-2527045,0821-2527034,0,,,,,,,,,,,,1,,,,,,,,,,
A0567,A0567   ,0,1,AVENDUS PRIVATE ACCESS INVESTMENT ADVISORS PRIVATE LIMITED.,AVENDUS PRIVATE ACCESS INVESTMENT ADVISORS PRIVATE LIMITED.,,1,,0,,,,SHEELAG ,SHEELAG ,2016-02-17,2016-02-17,2016-02-17 14:21:45,2016-02-17 14:21:45,,U67190MH2015PTC268280,2015-09-15,INA000003932,        ,AANCA7528B,"5TH FLOOR, B QUADRANT,","IL&FS, FINANCIAL CENTRE, BKC,",BANDRA (EAST),MUMBAI,19,85,400051,022-66480090,022-66480040,"5TH FLOOR, B QUADRANT,","IL&FS, FINANCIAL CENTRE, BKC,",BANDRA (EAST),MUMBAI,19,85,400051,022-66480090,022-66480040,MS. CHITRA VYAS,ASSITANT MANAGER,dummy_mail@dummy.com,022-66481458,022-66480040,0,MS. CHITRA VYAS,ASSITANT MANAGER,dummy_mail@dummy.com,022-66481458,022-66480040,0,,,,,,,,,,,,1,,,,,,,,,,
A0578,A0578   ,2,1,EQUINOMICS RESEARCH & ADVISORY PRIVATE LIMITED,EQUINOMICS RESEARCH & ADVISORY PRIVATE LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2016-02-25,2016-02-25,2016-02-25 15:46:14,2016-02-25 15:46:14,,U6710MH2014252252,2014-01-20,INA000001712,        ,AADCE5923E,"302,A WING, SHAGUN TOWERS,","FILM CITY ROAD,","OPP. HDFC BANK, MALAD (EAST)",MUMBAI,19,85,400064,022-28492940,,"18-A/3, SHIVDHAM COMPLEX,","EKTA COOP HOUSING SOCIETY LIMITED,",FILM CITY ROAD MALAD (EAST),MUMBAI,19,85,400097,022-28412940,,MR. G. CHOKKALINGAM,FOUNDER & MANAGI,dummy_mail@dummy.com,022-28492941,,0,MR. KARAN DHOJRAJ,SENIOR EXECUTIVE,dummy_mail@dummy.com,022-28412940,,0,,,,,,,,,,,,1,,,,,,,,,,
A0589,A0589   ,0,1,TRADEIT INVESTMENT ADVISOR,TRADEIT INVESTMENT ADVISOR,,1,,0,,,,SHEELAG ,SHEELAG ,2016-03-02,2016-03-02,2016-03-02 16:04:35,2016-03-02 16:04:35,,,,INA100004111,        ,ALSPM9291Q,"157, PATHO KI MAGRI,","NEAR ORIENTAL PALACE RESORTS,","SUBHASH NAGAR,",UDAIPUR,27,85,313001,7024108889,,"157, PATHO KI MAGRI,","NEAR ORIENTAL PALACE RESORTS,","SUBHASH NAGAR,",UDAIPUR,27,85,313001,7024108889,,MR. ANKIT MATTA,COMPLIANCE OFFIC,dummy_mail@dummy.com,7024108889,,0,MR. SANDEEP MATTA,PROPRIETOR,dummy_mail@dummy.com,7024108889,,0,,,,,,,,,,,,1,,,,,,,,,,
A0590,A0590   ,0,1,RELIGARE WEALTH MANAGEMENT LIMITED,RELIGARE WEALTH MANAGEMENT LIMITED,,1,,0,,,,NAZMEENS,NAZMEENS,2016-03-04,2016-03-04,2016-03-04 19:05:10,2016-03-04 19:05:10,,U74999DL2007PLC160580,2007-03-15,INA100000861,        ,AADCR5677C,"D3, P3B,","DISTRICT CENTRE SANKET,",NEW DELHI,NEW DELHI,9,85,400057,022-42184545,,"GROUND FLOOR, GYS INFINITY,","PARANJPE B SCHEME,","SUBHASH ROAD, VILLE PARLE (EAST)",MUMBAI,19,85,400057,022-42184545,,MR. DIPIKA BISAWA,DEPUTY MANAGER,dummy_mail@dummy.com,022-42184545,,0,MR. DIPIKA BISAWA,DEPUTY MANAGER,dummy_mail@dummy.com,022-42184545,,0,,,,,,,,,,,,1,,,,,,,,,,
A0603,A0603   ,0,1,SURAJ STOCK BROKING LIMITED,SURAJ STOCK BROKING LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2016-03-11,2016-03-11,2016-03-11 10:58:12,2016-03-11 10:58:12,,U67120WB1994PLC062943,1994-04-18,INB230938238,        ,AAECS8158A,"KESHOWJEE CHAMBERS, ","3A POLLOCK STREET,","2ND FLOOR, ROOM NO 10 & 11,",KOLKATA,32,85,700001,033-22342540,,"KESHOWJEE CHAMBERS, ","3A POLLOCK STREET,","2ND FLOOR, ROOM NO 10 & 11,",KOLKATA,32,85,700001,033-22342540,,MR. PRAKASH RATHI,MANAGER,dummy_mail@dummy.com,033-22342540,,0,MR. BABULAL BOTHRA,DIRECTOR,dummy_mail@dummy.com,033-22342540,,0,,,,,,,,,,,,1,,,,,,,,,,
A0614,A0614   ,1,1,SANCTUM WEALTH MANAGEMENT PRIVATE LIMITED,SANCTUM WEALTH MANAGEMENT PRIVATE LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2016-03-11,2016-03-11,2016-03-11 11:02:19,2016-03-11 11:02:19,,474140M2015PTC264932,2015-05-27,INZ000011338,        ,AAVCS8275R,"B - 501, LODHA BELLISSIMO,","APOLLO MILLS COMPOUND,","N.M. JOSHI MARG, MAHALAXMI",MUMBAI,19,85,400011,,,"ONE INDIABULLS CENTR,UNIT 1501,15FLR","TOWER 2B,JUPITER MILL COMPOUND,841","SENAPATI BAPAT MARG,ELPHINSTONE RD-E",MUMBAI,19,85,400013,,,MR. NEERAJ SIRUR,COMPLIANCE OFFIC,dummy_mail@dummy.com,9820639467,,0,MR. BHARAT KAMDAR,SENIOR ASSOCIATE,dummy_mail@dummy.com,9821724961,,0,,,,,,,,,,,,1,,,,,,,,,,
